Name,altitudeMode,distance,angle,X,Y
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00000000000000,279.95807059836545,-71.304,-38.254
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00266007518691,283.53039978348886,-71.307,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00279608989200,278.55136448430613,-71.307,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00281608989201,281.30993247474288,-71.307,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00294608989200,295.46031035802622,-71.307,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00309373812260,304.96714755100686,-71.307,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00321415406839,314.93661981570966,-71.307,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00396488704356,325.83732455537591,-71.308,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00398724772333,326.00246238176862,-71.308,-38.253
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00796182946233,323.28229637056563,-71.310,-38.250
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00805616927366,321.49730840636477,-71.311,-38.250
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00807031140927,320.65496624718793,-71.311,-38.250
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00825058897305,332.44848149922149,-71.311,-38.249
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00879840281004,340.56992105108446,-71.311,-38.249
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.00916528153659,344.72180168964553,-71.311,-38.249
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01066434791271,350.59009933313109,-71.311,-38.247
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01086534542513,351.99228019634717,-71.311,-38.247
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01097714882401,354.84757676398851,-71.311,-38.247
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01103714882401,355.26883889791270,-71.311,-38.247
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01115880407461,353.32957664657033,-71.311,-38.247
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01175015845230,358.06073774865769,-71.311,-38.246
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01188015845229,4.73116109906146,-71.311,-38.246
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01194098607759,4.73116109906146,-71.311,-38.246
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01207098607759,3.71570398672132,-71.311,-38.246
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01230293434769,9.81593835012762,-71.311,-38.245
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01268148421231,18.77332233460991,-71.311,-38.245
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01289172217272,29.51812173341060,-71.311,-38.245
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01303594422374,16.84503376220700,-71.311,-38.245
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01304594422374,14.52730204992264,-71.311,-38.245
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01335481312797,25.83723452406330,-71.311,-38.245
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01348481312797,26.94179832127246,-71.311,-38.244
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01381237991505,33.12787594477175,-71.311,-38.244
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01393444547121,26.71348451113652,-71.311,-38.244
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01396606824781,24.08991506259400,-71.311,-38.244
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01404669082529,23.22206276460026,-71.311,-38.244
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01415109389038,8.34962211550282,-71.311,-38.244
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01478109389038,357.40278554896906,-71.311,-38.243
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01489154750055,350.38466381530509,-71.311,-38.243
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01505647172558,340.16137535333638,-71.311,-38.243
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01533378021806,337.45947967287049,-71.311,-38.243
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01587461290938,346.01459978154310,-71.311,-38.242
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01607685039354,347.82502022203278,-71.311,-38.242
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01670046886664,352.09040302635987,-71.311,-38.241
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01673046886664,352.02730204723412,-71.311,-38.241
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01680326996554,341.74927943764163,-71.311,-38.241
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01740135022771,336.86700049984313,-71.311,-38.241
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01770101670898,332.27258246049485,-71.311,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01802350701892,345.12755935105918,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01803350701892,346.71747441204258,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01819003177734,338.95541891343208,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01837684719426,329.73794450138956,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01839098932989,337.49999999999994,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01840098932989,350.78252558853899,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01855910321290,337.50000001221326,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01858146389267,339.04240617734564,-71.312,-38.240
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01911033060556,352.32493175367131,-71.312,-38.239
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01913033060556,352.53429141110018,-71.312,-38.239
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01928557235252,339.25176581849007,-71.312,-38.239
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01930793303229,343.15496623184288,-71.312,-38.239
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01946917818726,355.00628921297073,-71.312,-38.239
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01966942803120,1.73889326023153,-71.312,-38.239
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01985053573397,3.17009587171377,-71.312,-38.238
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.01990053573397,4.06505117672903,-71.312,-38.238
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02039551048080,11.08317291248835,-71.312,-38.238
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02047797259331,17.91882647858426,-71.312,-38.238
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02069337918560,25.77314539254871,-71.312,-38.238
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02093524691805,35.17308797150757,-71.312,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02111963780719,44.58881450924288,-71.312,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02134635348816,53.15034503012996,-71.311,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02157107553871,61.32038083963588,-71.311,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02260895799834,77.45820299696501,-71.310,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02262895799833,76.71747441146103,-71.310,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02265131867811,76.71747441146103,-71.310,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02266131867811,83.37974004216169,-71.310,-38.237
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02318524615400,79.31468886528727,-71.310,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02360951022272,79.83471445971928,-71.309,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02398806008734,83.89976563659370,-71.309,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02399806008733,78.98188652980832,-71.309,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02445116051770,71.61010511246943,-71.309,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02464762934475,82.62821858266113,-71.308,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02466762934474,84.17035367299746,-71.308,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02531090222618,70.88782809260070,-71.308,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02533326290596,69.69935268516105,-71.308,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02553941818724,60.48187826555780,-71.307,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02555356032287,60.80375112412912,-71.307,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02576943065432,82.73086970484624,-71.307,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02626953064431,91.33415599772719,-71.307,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02657019657189,90.22380708592689,-71.306,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02674049043555,80.12199950151046,-71.306,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02691769088701,77.07406872748052,-71.306,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02697851851232,71.11846101190704,-71.306,-38.236
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02756911143472,53.34962212210904,-71.306,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02759739570597,51.64928516995364,-71.306,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02799702053002,55.21179333915908,-71.305,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02822505561504,42.90754193728422,-71.305,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02836927766606,36.48973719434084,-71.305,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02851140437009,47.79966966731718,-71.305,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02861957090836,50.65496624614402,-71.305,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02863371304398,51.69624888626706,-71.305,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02878635641921,52.51453739716332,-71.305,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02903394478727,39.49201027090801,-71.304,-38.235
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02938905040537,38.67372176001179,-71.304,-38.234
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02940319254099,22.50000001017778,-71.304,-38.234
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02941319254099,14.03624346764474,-71.304,-38.234
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02958319254099,23.25371788114130,-71.304,-38.234
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02961481531759,27.45209160859715,-71.304,-38.234
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.02990082231051,39.86676489974000,-71.304,-38.234
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03013427466111,45.11961471037052,-71.304,-38.234
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03033945750640,49.44308056540002,-71.304,-38.233
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03080956387734,57.67308797112992,-71.303,-38.233
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03083192455711,51.83565356708062,-71.303,-38.233
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03100221842077,36.48579229152642,-71.303,-38.233
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03116865159054,39.33720860858867,-71.303,-38.233
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03160004468275,48.63969134662976,-71.303,-38.233
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03172810716750,46.80694037653424,-71.303,-38.233
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03202542854244,37.64877828037735,-71.302,-38.232
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03226396575127,39.01193377924497,-71.302,-38.232
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03236296070065,49.73116110381634,-71.302,-38.232
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03244898395331,51.77396949296978,-71.302,-38.232
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03264747828573,40.02468665424940,-71.302,-38.232
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03276409732362,28.23065401026772,-71.302,-38.232
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03348423619912,18.40374198598454,-71.302,-38.231
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03353522639425,14.20633072322483,-71.302,-38.231
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03367124109934,8.55136448386601,-71.302,-38.231
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03375124109934,347.61242971717274,-71.302,-38.231
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03389441930997,333.46205183405283,-71.302,-38.231
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03448501223238,337.17260979853211,-71.302,-38.230
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03465264277852,351.32298768165202,-71.302,-38.230
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03467264277852,353.73559614566375,-71.302,-38.230
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03485703366767,355.37084010662613,-71.302,-38.230
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03520760463052,355.37084010878141,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03529980007510,338.86315549997420,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03538042265258,345.12755935215523,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03539042265258,345.47269795007736,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03549337895399,335.48114468942458,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03561042595310,348.94789854068182,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03588061107482,0.30260729874832,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03609084903523,359.85676174487219,-71.302,-38.229
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03628111201114,345.21108065484833,-71.302,-38.228
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03630347269092,340.68909314050660,-71.302,-38.228
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03735670580851,353.97161873311666,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03740670580851,11.59929525998272,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03748286353958,27.08117352542079,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03754117305852,36.61872276903758,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03768983374599,49.29181073669508,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03776194477150,50.65496623818448,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03779022904275,56.59929526261490,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03789793233889,72.45001009222788,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03846308718492,74.13324042324088,-71.302,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03877931495095,63.28651548762030,-71.301,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03890138050710,48.49759614755192,-71.301,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03903591674757,36.28321968465279,-71.301,-38.227
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03929145539435,33.24447497642199,-71.301,-38.226
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03964950567015,41.37866667222147,-71.301,-38.226
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.03986882279215,50.92779503279338,-71.301,-38.226
"Directions from Troyo, Lonquimay, Chile to Angol, Chile",,0.04023501946061,59.22146431227276,-71.300,-38.226
