Name,description,altitudeMode,distance,angle,X,Y
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02582386151359,67.50000001017779,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02583800364921,67.50000001017779,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02584800364921,67.49999999491112,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02587628792046,67.49999999491112,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02588628792046,45.00000000000000,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02589628792046,45.00000000000000,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02590628792047,67.50000001017779,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02592043005609,22.50000001017778,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02593043005609,22.49999997964445,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02594457219171,67.49999997964444,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02595457219171,45.00000000000000,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02597457219171,22.50000001017778,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02598871432734,22.50000001017778,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02606871432734,337.49999998982219,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02608285646296,349.09929524489155,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02615901419402,18.61741698971676,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02644763158782,7.01812173464744,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02651763158781,25.99052870346919,-71.329,-40.153
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02721577197485,54.14549493922666,-71.329,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02739604953861,58.28252558736464,-71.329,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02771853984855,62.61911261389440,-71.328,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02788406930212,60.64651949303406,-71.328,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02792012481488,60.55440440823998,-71.328,-40.152
"Directions from San Martín de los Andes, Neuquén Province to Pitrufquén, Chile",,,0.02810800775715,77.39943817749314,-71.328,-40.152
